customer_id,bad_flag,loan_amt_requested,mort_due,current_property_value,years_on_job,no_of_derog,no_of_delinq,age_of_oldest_cl,no_of_recent_credit_inquiries,no_of_cl,debt_to_income_ratio,cl_delinquency_ratio,approx_income,combined_ltv_ratio,loan_reason_homeImp,job_mgr,job_office,job_profExe,job_sales,job_self,income_group_high,income_group_lowMed,job_other_nonProvided,loan_reason_debtCon_np
CUST3133,0,17400,58941.0,88470.0,4.0,0,0,123.2570546,0,12,25.55759334,0.0,230620.3062,0.8629026788741947,1,0,0,1,0,0,1,0,0,0
CUST3134,0,17400,62824.0,82243.0,5.0,0,0,109.4827485,0,7,34.81844499,0.0,180433.1009,0.9754507982442274,0,0,0,0,0,0,1,0,1,1
CUST3135,0,17400,25859.0,43684.0,16.0,1,0,95.36306868,1,17,27.10761957,0.0,95393.84279,0.9902710374507829,0,1,0,0,0,0,0,1,0,1
CUST3136,0,17400,24687.0,37391.0,2.0,0,0,217.7442746,0,16,38.25139203,0.0,64538.82771,1.1255917199326042,0,0,1,0,0,0,0,1,0,1
CUST3137,0,17400,43110.0,73614.0,1.0,0,0,114.2891824,1,8,26.37910802,0.0,163424.7829,0.8219903822642433,0,1,0,0,0,0,1,0,0,1
CUST3138,0,17400,11147.0,166496.0,23.0,0,0,73.46751776,1,19,29.53166415,0.0,37745.92567,0.1714575725542956,1,1,0,0,0,0,0,1,0,0
CUST3139,0,17400,42876.0,66085.0,26.0,0,0,281.5781525,1,16,38.02752168,0.0,112749.9193,0.9120980555345388,0,1,0,0,0,0,0,1,0,1
CUST3140,0,17400,45861.0,61256.0,7.0,0,0,132.0192267,3,48,30.18656747,0.0,151925.1901,1.0327314875277525,0,0,0,0,0,0,1,0,1,1
CUST3141,1,17400,54161.0,75500.0,4.0,0,0,23.33333333,5,11,36.17090549,0.0,149736.3676,0.9478278145695365,0,0,1,0,0,0,0,1,0,1
CUST3142,0,17400,44479.0,78121.0,1.0,0,0,117.3235888,0,9,27.13398944,0.0,163923.5546,0.792091755097861,0,1,0,0,0,0,1,0,0,1
CUST3143,0,17400,97072.0,155146.0,0.0,0,0,204.1656163,0,19,40.50796477,0.0,239636.8234,0.7378340401943976,0,1,0,0,0,0,1,0,0,1
CUST3144,1,17400,96590.0,112115.0,0.0,6,0,178.6595894,2,46,41.11788749,0.0,234909.9283,1.0167238995674084,0,0,0,0,0,0,1,0,1,1
CUST3145,0,17400,113890.0,135146.0,16.0,0,0,174.1014596,1,17,37.6335491,0.0,302628.9115,0.9714678939813239,0,0,0,0,0,0,1,0,1,1
CUST3146,0,17400,49765.0,66782.0,27.0,0,0,272.5904825,1,16,39.3830645,0.0,126361.4212,1.0057350783145158,0,1,0,0,0,0,0,1,0,1
CUST3147,0,17400,25844.0,83229.0,8.0,0,0,247.7616459,0,50,43.70133124,0.0,59137.78658,0.5195785122973964,1,0,0,0,0,0,0,1,1,0
CUST3148,0,17400,123579.0,168243.0,4.0,0,0,146.3520808,0,20,26.60351151,0.0,464521.3846,0.8379486813715875,0,0,1,0,0,0,1,0,0,1
CUST3149,0,17400,166345.0,202989.0,10.0,0,0,276.0663463,0,37,24.35659356,0.0,682956.751,0.9051968333259438,0,0,0,1,0,0,1,0,0,1
CUST3150,0,17400,55575.0,78661.0,17.0,1,0,198.9896005,1,20,38.99143137,0.0,142531.3154,0.9277151320222219,0,0,0,0,0,0,0,1,1,1
CUST3151,0,17400,102228.0,115898.0,0.0,0,0,144.1981676,0,30,35.11415035,0.0,291130.4958,1.032183471673368,0,0,0,1,0,0,1,0,0,1
CUST3152,0,17400,56111.0,114521.0,2.0,0,2,154.8555239,1,24,38.69508356,0.083333333,145008.0859,0.6418997389125138,1,0,1,0,0,0,0,1,0,0
CUST3153,0,17400,64163.0,84948.0,12.0,0,2,172.7111657,0,13,27.9796944,0.153846154,229319.8742,0.960152093045157,1,0,0,1,0,0,1,0,0,0
CUST3154,1,17400,79623.0,113658.0,0.0,0,2,212.1291452,2,25,35.10671964,0.08,226802.7341,0.853639866969329,0,0,0,0,0,0,1,0,1,1
CUST3155,0,17500,92986.0,114276.0,13.0,0,0,116.9613578,2,8,36.25138573,0.0,256503.2981,0.9668346809478806,0,0,0,0,0,0,1,0,1,1
CUST3156,0,17500,99853.0,163401.0,0.0,0,0,208.4622762,1,18,37.82861717,0.0,263961.5388,0.7181902191541055,0,1,0,0,0,0,1,0,0,1
CUST3157,0,17500,17889.0,94453.0,19.0,0,0,244.3562274,2,41,35.74477089,0.0,50046.48108,0.3746731178469715,0,0,0,0,0,0,0,1,1,1
CUST3158,0,17500,101354.0,117209.0,1.0,0,0,136.1582225,0,30,36.8517233,0.0,275031.9142,1.014034758422988,0,0,0,1,0,0,1,0,0,1
CUST3159,0,17500,133243.0,154513.0,8.0,0,0,217.0370487,0,18,37.46299196,0.0,355665.6663,0.9756007585122287,0,1,0,0,0,0,1,0,0,1
CUST3160,1,17500,76100.0,98500.0,5.0,10,1,59.83333333,5,16,35.24522428,0.0625,215915.7774,0.950253807106599,0,0,0,0,0,0,1,0,1,1
CUST3161,0,17500,49968.0,68025.0,3.0,0,0,126.0794526,0,18,34.10902705,0.0,146494.9438,0.9918118338846013,1,0,1,0,0,0,0,1,0,0
CUST3162,0,17500,73071.0,94267.0,1.0,0,0,160.4547005,3,19,32.27680932,0.0,226388.5481,0.9607922178493004,0,0,1,0,0,0,1,0,0,1
CUST3163,0,17500,153839.0,194027.0,7.0,0,0,179.7461144,1,15,29.1136512,0.0,528408.474,0.8830678204579775,0,0,0,0,0,0,1,0,1,1
CUST3164,0,17500,51102.0,69532.0,5.0,0,0,108.3160802,2,49,31.49594572,0.0,162249.4541,0.9866248633722603,0,0,0,0,0,0,1,0,1,1
CUST3165,0,17500,100642.0,138550.0,3.0,0,0,115.0759476,3,16,32.17638026,0.0,312782.2309,0.8527029953085529,0,0,1,0,0,0,1,0,0,1
CUST3166,1,17500,110603.0,142000.0,1.0,1,0,163.0666667,3,25,35.24522428,0.0,313809.8913,0.9021338028169014,0,0,0,0,0,0,1,0,1,1
CUST3167,1,17500,56647.0,78000.0,11.0,3,2,92.3,7,29,33.37804123,0.068965517,169713.3742,0.950602564102564,0,0,0,1,0,0,1,0,0,1
CUST3168,1,17500,68000.0,133015.0,19.0,1,1,177.5,5,21,36.17090549,0.047619048,187996.3996,0.6427846483479307,0,0,1,0,0,0,1,0,0,1
CUST3169,0,17500,46636.0,72908.0,7.0,0,0,110.2309072,3,15,41.51229209,0.0,112342.6283,0.8796839852965381,0,0,0,0,0,0,0,1,1,1
CUST3170,0,17500,90221.0,113564.0,19.0,0,0,265.1846253,1,17,27.02943897,0.0,333787.9122,0.9485488358987003,0,0,0,0,0,0,1,0,1,1
CUST3171,0,17500,85183.0,108948.0,4.0,0,0,125.1094856,1,25,37.10302599,0.0,229585.0479,0.9424955024415317,1,0,0,1,0,0,1,0,0,0
CUST3172,0,17500,61524.0,87188.0,3.0,0,0,115.8086609,1,13,25.40157,0.0,242205.5015,0.90636326099922,1,0,0,1,0,0,1,0,0,0
CUST3173,1,17500,91000.0,116000.0,0.5,0,0,188.7333333,3,26,33.37804123,0.0,272634.3328,0.9353448275862069,0,0,0,1,0,0,1,0,0,1
CUST3174,0,17500,87294.0,114031.0,15.0,0,0,147.0985835,2,8,34.46794,0.0,253261.4365,0.9189957116924345,0,0,0,0,0,0,1,0,1,1
CUST3175,0,17500,103562.0,130613.0,1.0,0,0,288.0084783,0,47,39.35835753,0.0,263125.8175,0.926875579000559,0,0,0,0,0,0,1,0,1,1
CUST3176,0,17500,102858.0,138977.0,2.0,0,0,100.2812192,2,15,31.66931945,0.0,324787.5287,0.8660281917151759,0,0,1,0,0,0,1,0,0,1
CUST3177,0,17500,23288.0,94904.0,8.0,0,0,145.1207368,0,20,29.67538222,0.0,78475.82157,0.42978167411278767,0,0,0,1,0,0,0,1,0,1
CUST3178,0,17600,39057.0,50933.0,6.0,0,0,239.2016301,1,35,39.30107072,0.0,99378.97184,1.1123829344432883,0,0,0,1,0,0,0,1,0,1
CUST3179,0,17600,53707.0,80407.0,17.0,1,0,185.9782208,0,21,36.49405393,0.0,147166.4401,0.8868257738754088,0,0,0,0,0,0,0,1,1,1
CUST3180,0,17600,67505.77007,96188.0,8.0,0,0,181.2950465,0,9,30.87931729,0.0,218611.6015,0.8847857328356967,0,0,0,0,0,0,1,0,1,1
CUST3181,0,17600,56090.0,103992.0,1.0,0,2,46.87513575,1,10,39.08182644,0.2,143519.3928,0.7086122009385337,1,0,0,0,0,0,0,1,1,0
CUST3182,0,17600,62996.0,86817.0,12.0,0,1,152.7826478,0,14,29.20365458,0.071428571,215712.7281,0.9283435271893754,1,0,0,1,0,0,1,0,0,0
CUST3183,0,17600,73354.0,96526.0,0.0,0,0,147.1345258,1,18,33.05249321,0.0,221931.8208,0.9422746203095539,0,0,0,0,0,0,1,0,1,1
CUST3184,0,17600,72232.0,103081.0,1.0,0,0,143.9671531,0,18,36.30996249,0.0,198931.6293,0.8714700090220312,0,0,0,0,0,0,1,0,1,1
CUST3185,0,17600,79122.0,96116.0,1.0,0,0,152.4437144,1,18,35.5896626,0.0,222317.3647,1.0063048816013984,0,0,0,0,0,0,1,0,1,1
CUST3186,1,17600,76043.0,95605.0,3.0,2,1,85.04333493,6,30,47.84029512,0.033333333,158951.7786,0.9794780607708802,0,0,0,0,0,0,1,0,1,1
CUST3187,0,17600,44571.0,66088.0,2.0,0,0,126.0903816,0,17,30.87190179,0.0,144374.0017,0.9407305410967195,1,0,1,0,0,0,0,1,0,0
CUST3188,0,17600,31051.68502,45119.0,8.0,0,0,354.7359192,0,17,34.49504666,0.0,90017.80844,1.078297059331989,0,0,0,0,0,0,0,1,1,1
CUST3189,0,17600,29201.0,41396.0,19.0,0,0,89.20252735,1,16,23.93494584,0.0,122001.5295,1.1305681708377622,0,1,0,0,0,0,0,1,0,1
CUST3190,0,17600,67285.0,90816.0,1.0,1,2,104.5928669,2,25,35.59225354,0.08,189043.9444,0.9346921247357294,0,0,0,0,0,0,1,0,1,1
CUST3191,0,17600,64857.0,82449.0,1.0,0,0,312.882474,3,15,43.47886256,0.0,149169.0357,1.000097029678953,0,0,0,0,0,0,0,1,1,1
CUST3192,0,17600,59347.0,68667.0,0.0,0,0,185.274961,0,25,30.05232395,0.0,197478.9041,1.1205819389226266,0,0,1,0,0,0,1,0,0,1
CUST3193,0,17600,71983.0,97939.0,1.0,0,0,144.3662159,3,19,29.80858977,0.0,241484.0842,0.9146815875187617,0,0,1,0,0,0,1,0,0,1
CUST3194,0,17600,106381.0,134476.0,0.0,0,0,294.0732541,0,47,38.58165872,0.0,275729.462,0.9219563342157708,0,0,0,0,0,0,1,0,1,1
CUST3195,0,17600,62198.0,101183.0,21.0,0,0,230.7167135,1,23,39.13975656,0.0,158912.5878,0.7886502673373986,1,0,0,1,0,0,1,0,0,0
CUST3196,0,17600,71366.0,87862.0,5.0,0,0,116.7966851,0,20,23.40013712,0.0,304981.1189,1.0125651589993399,0,0,1,0,0,0,1,0,0,1
CUST3197,0,17600,39063.0,54561.0,17.0,0,0,107.9438175,1,17,38.91921033,0.0,100369.4568,1.0385256868459156,0,0,0,0,0,0,0,1,1,1
CUST3198,0,17600,48487.0,65665.0,6.0,0,0,100.1740038,2,15,43.76968491,0.0,110777.5852,1.0064265590497221,0,0,0,0,0,0,0,1,1,1
CUST3199,0,17600,45956.96513,66000.0,7.0,0,0,111.7857004,0,14,27.09089472,0.0,169639.8942,0.9629843201515151,0,0,0,0,0,0,1,0,1,1
CUST3200,0,17600,88661.0,114922.0,13.0,0,0,152.7540102,1,7,36.76627363,0.0,241147.6368,0.9246358399610171,0,0,0,0,0,0,1,0,1,1
CUST3201,0,17600,61093.0,97551.0,0.0,0,0,75.06082943,0,22,35.5629932,0.0,171788.1272,0.8066857336162623,0,0,1,0,0,0,1,0,0,1
CUST3202,0,17700,10847.0,94611.0,14.0,0,1,271.3966671,0,22,27.2833953,0.045454545,39756.78202,0.30173024278360866,1,0,0,0,0,0,0,1,1,0
CUST3203,0,17700,17480.0,41055.0,1.0,0,0,196.1319389,0,15,37.92365952,0.0,46092.59819,0.8568992814517111,0,0,1,0,0,0,0,1,0,1
CUST3204,0,17700,64964.0,88856.0,5.0,0,0,114.6676183,0,19,21.93300632,0.0,296192.8659,0.9303142162600162,0,0,1,0,0,0,1,0,0,1
CUST3205,0,17700,111612.0,128416.0,14.0,0,0,169.7334875,0,17,39.77062845,0.0,280639.2666,1.0069773236979815,0,0,0,0,0,0,1,0,1,1
CUST3206,0,17700,93302.0,116668.0,20.0,0,0,283.040946,0,16,25.2259102,0.0,369865.7422,0.9514348407446772,0,0,0,0,0,0,1,0,1,1
CUST3207,0,17700,50886.0,106673.0,2.0,0,2,57.09065961,1,10,40.85911311,0.2,124540.1482,0.6429555745127633,1,0,0,0,0,0,0,1,1,0
CUST3208,0,17700,60260.0,90196.0,11.0,0,1,177.8548455,0,14,29.60717111,0.071428571,203531.772,0.86433988203468,1,0,0,1,0,0,1,0,0,0
CUST3209,0,17700,36253.0,57420.0,3.0,0,0,267.7835088,1,34,37.93457008,0.0,95567.18297,0.9396203413444792,0,0,0,1,0,0,0,1,0,1
CUST3210,0,17700,39105.71862,56402.0,3.0,0,0,91.04574898,2,8,38.68550628,0.0,101086.2268,1.007157877734832,0,0,1,0,0,0,0,1,0,1
CUST3211,0,17700,107395.0,133433.0,6.0,0,0,96.15756174,0,13,27.59227738,0.0,389221.2249,0.9375117099967774,0,0,0,1,0,0,1,0,0,1
CUST3212,0,17700,71399.0,96588.0,7.0,0,0,83.59853183,0,16,33.62658567,0.0,212329.0206,0.9224644883422372,1,0,0,1,0,0,1,0,0,0
CUST3213,0,17700,98476.0,136319.0,2.0,0,0,110.7357286,3,16,32.22102484,0.0,305626.5295,0.8522362986817685,0,0,1,0,0,0,1,0,0,1
CUST3214,0,17700,85150.0,113104.0,11.0,0,0,148.0652591,2,19,38.96287206,0.0,218541.3844,0.9093400763898712,0,0,0,1,0,0,1,0,0,1
CUST3215,1,17700,58016.0,76416.0,4.0,0,0,28.01149175,5,10,41.46337333,0.0,139921.0806,0.9908396147403685,0,0,1,0,0,0,0,1,0,1
CUST3216,0,17700,47064.0,71698.0,3.0,0,0,244.5180644,3,32,30.40320383,0.0,154799.4753,0.9032887946665179,0,0,0,1,0,0,1,0,0,1
CUST3217,0,17700,38673.14356,55796.0,1.0,0,0,85.18341257,2,8,40.20948611,0.0,96179.15398,1.010343816044161,0,0,1,0,0,0,0,1,0,1
CUST3218,0,17700,56375.0,90435.0,0.0,0,0,70.22587032,0,23,36.02327677,0.0,156496.0355,0.8190965887101233,0,0,1,0,0,0,1,0,0,1
CUST3219,0,17700,72911.0,97317.0,1.0,0,0,82.39838379,0,17,25.32925087,0.0,287852.9664,0.9310911762590298,0,1,0,0,0,0,1,0,0,1
CUST3220,0,17700,82302.0,111228.0,4.0,0,0,118.4559036,0,25,37.1605612,0.0,221476.7413,0.8990721760707735,1,0,0,1,0,0,1,0,0,0
CUST3221,0,17800,61494.0,85864.0,2.0,0,0,303.8376508,3,15,40.24631208,0.0,152794.124,0.9234836485605143,0,0,0,0,0,0,1,0,1,1
CUST3222,0,17800,38770.0,64357.0,17.0,0,0,282.9357846,0,21,27.97949547,0.0,138565.7581,0.87900306105008,0,0,0,0,0,0,0,1,1,1
CUST3223,0,17800,39686.0,67246.0,5.0,0,0,114.183555,1,10,27.5758097,0.0,143915.9917,0.8548612556880707,0,0,0,0,0,0,0,1,1,1
CUST3224,0,17800,83080.0,108348.0,1.0,0,0,132.6098608,0,25,36.45908768,0.0,227871.8566,0.9310739469118027,1,0,0,1,0,0,1,0,0,0
CUST3225,0,17800,67113.88277,95639.0,8.0,0,0,179.8493516,1,9,33.14225722,0.0,202502.4497,0.887858329447192,0,0,0,0,0,0,1,0,1,1
CUST3226,0,17800,107736.0,113100.0,1.0,0,0,135.1232249,2,20,38.93711224,0.0,276692.3221,1.1099557913351017,0,0,0,0,0,0,1,0,1,1
CUST3227,0,17800,56956.0,74305.0,0.0,0,0,187.1833294,0,24,31.81747192,0.0,179008.5653,1.0060695780903035,0,0,1,0,0,0,1,0,0,1
CUST3228,0,17800,60611.0,89943.0,29.0,0,0,208.466537,0,21,30.81324059,0.0,196704.3999,0.8717854641272806,0,0,1,0,0,0,1,0,0,1
CUST3229,0,17800,58942.0,91483.0,5.0,0,0,123.7366744,0,13,28.15595999,0.0,209341.1129,0.8388662374430222,1,0,0,1,0,0,1,0,0,0
CUST3230,0,17800,68889.0,85642.0,0.0,2,2,105.7679609,2,25,34.62992201,0.08,198929.1226,1.012225310011443,0,0,0,0,0,0,1,0,1,1
CUST3231,0,17800,100277.0,163702.0,8.0,1,0,256.8544712,0,24,36.35403645,0.0,275834.5697,0.7212923482914075,0,0,0,0,0,0,1,0,1,1
CUST3232,0,17800,51689.0,115660.0,16.0,0,0,270.044991,0,19,27.46700181,0.0,188185.8106,0.6008040809268546,0,0,0,1,0,0,1,0,0,1
CUST3233,0,17800,137169.0,182280.0,12.0,0,0,241.3753071,0,21,28.84644812,0.0,475514.3491,0.8501700680272108,0,1,0,0,0,0,1,0,0,1
CUST3234,0,17800,13839.0,171378.0,23.0,0,0,86.7026248,2,21,31.35960953,0.0,44130.01375,0.1846152948453127,1,1,0,0,0,0,0,1,0,0
CUST3235,0,17800,13660.0,173360.0,23.0,0,0,78.8388988,2,21,30.06279232,0.0,45438.2276,0.1814720812182741,1,1,0,0,0,0,0,1,0,0
CUST3236,0,17800,8642.0,88369.0,13.0,0,0,265.022103,0,22,26.48079237,0.0,32634.97512,0.29922257805338975,1,0,0,0,0,0,0,1,1,0
CUST3237,0,17800,36902.0,57622.0,9.0,0,0,121.8797027,0,10,19.14211657,0.0,192779.0998,0.9493249106244143,1,0,0,0,0,0,1,0,1,0
CUST3238,0,17800,54003.0,116434.0,18.0,0,0,268.715304,0,19,24.25197177,0.0,222674.6779,0.6166841300651013,0,0,0,1,0,0,1,0,0,1
CUST3239,0,17800,69306.0,94504.0,7.0,0,0,85.85082998,0,15,32.2942169,0.0,214608.0836,0.921717599255058,1,0,0,1,0,0,1,0,0,0
CUST3240,0,17800,56432.0,157665.0,20.0,0,0,238.1668986,0,27,20.07933438,0.0,281045.1727,0.47082104461992197,0,0,0,1,0,0,1,0,0,1
CUST3241,0,17800,44326.0,79651.0,4.0,0,0,246.7969491,3,32,32.50901207,0.0,136349.8832,0.7799776525090708,0,0,0,1,0,0,0,1,0,1
CUST3242,1,17900,70046.0,135917.0,1.0,1,2,138.0110083,0,16,38.2892023,0.125,182939.3035,0.6470566595790078,0,0,0,0,0,1,1,0,0,1
CUST3243,0,17900,37265.0,53214.0,2.0,0,0,259.963831,0,34,39.83150056,0.0,93556.60588,1.0366632840981695,0,0,0,1,0,0,0,1,0,1
CUST3244,0,17900,62697.0,89848.0,7.0,0,0,113.0588969,0,19,24.07219136,0.0,260454.0612,0.8970372184133203,0,0,1,0,0,0,1,0,0,1
CUST3245,0,17900,72501.0,94488.0,1.0,0,0,162.3895619,3,19,29.96118901,0.0,241983.0534,0.956745830158327,0,0,1,0,0,0,1,0,0,1
CUST3246,0,17900,97335.0,167384.0,8.0,0,0,250.4871084,0,24,39.15632328,0.0,248580.5404,0.6884469244372222,0,0,0,0,0,0,1,0,1,1
CUST3247,0,17900,63559.0,81536.0,13.0,0,3,176.8707685,0,13,26.18976709,0.230769231,242686.3889,0.9990556318681318,1,0,0,1,0,0,1,0,0,0
CUST3248,0,17900,66823.0,91680.0,0.0,0,0,89.43649279,0,18,27.71065729,0.0,241145.4889,0.9241164921465969,0,1,0,0,0,0,1,0,0,1
CUST3249,0,17900,38233.0,63578.0,6.0,1,0,79.1215828,2,9,26.5188307,0.0,144173.0235,0.8828997451948787,0,0,0,0,0,0,0,1,1,1
CUST3250,0,17900,70444.0,95860.0,7.0,0,0,95.68425477,0,11,38.14282274,0.0,184684.8108,0.921593991237221,1,0,1,0,0,0,1,0,0,0
CUST3251,1,17900,96450.0,135822.0,6.0,0,1,90.3,6,5,33.37804123,0.2,288962.4329,0.8419107361104976,1,0,0,1,0,0,1,0,0,0
CUST3252,0,17900,102054.0,143103.0,5.0,0,0,125.858539,2,16,32.84743505,0.0,310690.9256,0.8382353968819661,0,0,1,0,0,0,1,0,0,1
CUST3253,0,17900,56273.0,111507.0,1.0,0,2,123.0225636,1,23,39.49148711,0.086956522,142494.0009,0.665186938936569,1,0,1,0,0,0,0,1,0,0
CUST3254,1,17900,51080.0,92051.0,10.0,0,0,117.0897854,0,31,42.373233,0.0,120547.7996,0.7493671986181574,1,1,0,0,0,0,0,1,0,0
CUST3255,0,17900,46342.0,68029.0,26.0,1,0,279.0070806,1,17,36.07297543,0.0,128467.3622,0.9443325640535654,0,1,0,0,0,0,0,1,0,1
CUST3256,0,17900,110332.0,130756.0,2.0,0,1,288.6555842,1,47,41.9463752,0.021276596,263031.0712,0.9806968705068984,0,0,0,0,0,0,1,0,1,1
CUST3257,0,17900,68779.0,98623.0,1.0,0,0,83.86164124,0,17,26.40566665,0.0,260470.6063,0.8788923476268213,0,1,0,0,0,0,1,0,0,1
CUST3258,1,17900,21653.52795,31953.0,10.0,0,1,74.42930759,1,2,29.97560335,0.5,72237.17133,1.23786586392514,1,0,0,0,0,0,0,1,1,0
CUST3259,0,18000,68000.0,98898.0,10.0,0,0,206.9666667,2,13,36.17090549,0.0,187996.3996,0.8695828024833667,0,0,1,0,0,0,1,0,0,1
CUST3260,0,18000,49255.0,61752.0,8.0,0,0,122.0619672,3,49,30.03372238,0.0,163998.9855,1.0891145226065553,0,0,0,0,0,0,1,0,1,1
CUST3261,0,18000,62216.0,85503.0,3.0,0,0,307.2507013,2,15,41.43939067,0.0,150137.3428,0.9381659123071705,0,0,0,0,0,0,1,0,1,1
CUST3262,0,18000,97523.0,130166.0,5.0,0,0,247.9728235,3,42,40.59168739,0.0,240253.624,0.8875051856859703,0,1,0,0,0,0,1,0,0,1
CUST3263,0,18000,63508.0,94991.0,1.0,0,0,155.8847243,0,25,23.58566428,0.0,269265.259,0.8580602372856376,0,0,1,0,0,0,1,0,0,1
CUST3264,0,18000,65836.0,100292.0,22.0,0,0,237.1016319,0,24,36.33819671,0.0,181175.7488,0.8359191161807522,1,0,0,1,0,0,1,0,0,0
CUST3265,0,18000,36937.84659,53365.0,8.0,0,0,340.460801,0,17,30.57565003,0.0,120808.0501,1.0294733737468378,0,0,0,0,0,0,0,1,1,1
CUST3266,0,18000,72152.0,102671.0,7.0,0,0,84.63934821,0,16,32.88687523,0.0,219394.5138,0.8780668348413866,1,0,0,1,0,0,1,0,0,0
CUST3267,0,18000,88509.0,112933.0,4.0,0,0,150.8023694,1,21,23.20094121,0.0,381488.8335,0.943116715220529,0,0,0,1,0,0,1,0,0,1
CUST3268,0,18000,84824.0,115146.0,21.0,0,0,293.9804358,0,16,27.09752347,0.0,313032.2964,0.8929880325847185,0,0,0,0,0,0,1,0,1,1
CUST3269,0,18000,23252.0,50750.0,16.0,0,0,180.6,1,20,33.37804123,0.0,69662.566,0.8128472906403941,0,0,0,1,0,0,0,1,0,1
CUST3270,0,18000,46865.0,61266.0,5.0,0,0,102.5946739,2,9,26.35375338,0.0,177830.4568,1.0587438383442693,0,0,0,0,0,0,1,0,1,1
CUST3271,0,18000,105000.0,172500.0,6.0,0,0,219.1666667,4,24,36.17090549,0.0,290288.5581,0.7130434782608696,0,0,1,0,0,0,1,0,0,1
CUST3272,0,18000,23000.0,46000.0,0.2,0,0,312.5333333,0,25,35.24522428,0.0,65257.06806,0.8913043478260869,0,0,0,0,0,0,0,1,1,1
CUST3273,0,18000,7051.0,66200.0,6.0,0,0,250.5666667,0,22,36.17090549,0.0,19493.56784,0.37841389728096675,0,0,1,0,0,0,0,1,0,1
CUST3274,0,18000,88000.0,131300.0,14.0,0,0,179.5666667,2,26,35.63137756,0.0,246973.3309,0.8073115003808073,0,1,0,0,0,0,1,0,0,1
CUST3275,0,18000,124000.0,195000.0,13.0,0,0,202.9,0,22,33.37804123,0.0,371501.7282,0.7282051282051282,1,0,0,1,0,0,1,0,0,0
CUST3276,0,18000,94554.0,119000.0,1.0,0,1,308.4666667,1,20,35.63137756,0.05,265367.231,0.9458319327731093,1,1,0,0,0,0,1,0,0,0
CUST3277,0,18000,90000.0,120600.0,25.0,0,0,272.9333333,3,17,36.17090549,0.0,248818.7641,0.8955223880597015,0,0,1,0,0,0,1,0,0,1
CUST3278,0,18000,45000.0,68500.0,10.0,0,0,190.8,1,42,33.37804123,0.0,134819.1756,0.9197080291970803,0,0,0,1,0,0,0,1,0,1
CUST3279,0,18000,56000.0,78000.0,4.0,0,0,108.5333333,0,16,34.87164312,0.0,160588.9342,0.9487179487179487,0,0,0,0,0,0,1,0,1,1
CUST3280,1,18000,62000.0,160800.0,15.0,0,0,129.8333333,1,11,33.37804123,0.0,185750.8641,0.4975124378109453,1,0,0,1,0,0,1,0,0,0
CUST3281,1,18000,12900.0,21500.0,5.0,3,0,109.5666667,0,33,36.17090549,0.0,35664.02286,1.4372093023255814,1,0,1,0,0,0,0,1,0,0
CUST3282,1,18000,57988.0,86970.0,16.0,0,0,165.3333333,2,14,35.24522428,0.0,164527.2549,0.8737265723812809,0,0,0,0,0,0,1,0,1,1
CUST3283,1,18000,99401.0,140000.0,8.9,2,0,150.1,3,20,35.24522428,0.0,282026.8619,0.8385785714285714,0,0,0,0,0,0,1,0,1,1
CUST3284,1,18000,39005.0,60000.0,10.0,2,0,112.6333333,5,5,35.24522428,0.0,110667.4756,0.9500833333333333,0,0,0,0,0,0,0,1,1,1
CUST3285,1,18000,47000.0,69000.0,6.0,3,2,110.6333333,2,24,35.24522428,0.083333333,133351.4,0.9420289855072463,0,0,0,0,0,0,0,1,1,1
CUST3286,0,18000,52301.0,79959.0,1.0,0,1,290.2806482,0,9,37.16369797,0.111111111,140731.4203,0.8792130967120649,0,0,0,0,0,0,0,1,1,1
CUST3287,0,18000,55169.0,114786.0,2.0,0,2,120.1541063,0,24,37.54773286,0.083333333,146930.3092,0.6374383635635008,1,0,1,0,0,0,0,1,0,0
CUST3288,0,18000,100822.0,118817.0,0.0,0,0,126.4264397,0,30,37.87741107,0.0,266179.7551,1.0000420815203213,0,0,0,1,0,0,1,0,0,1
CUST3289,1,18000,48724.0,72654.0,7.0,0,0,62.08860596,0,4,31.57029892,0.0,154334.934,0.9183802681201311,0,0,0,0,0,0,1,0,1,1
CUST3290,0,18000,161413.0,196860.0,7.0,0,0,179.7461144,2,16,30.77816684,0.0,524439.941,0.9113735649700294,0,0,0,0,0,0,1,0,1,1
CUST3291,0,18000,90275.0,135792.0,13.0,0,0,178.661764,1,26,33.33696079,0.0,270795.531,0.7973591964180511,0,1,0,0,0,0,1,0,0,1
CUST3292,0,18000,74162.0,89823.0,0.0,2,1,121.7614658,1,26,34.02520751,0.038461538,217961.933,1.0260401010876947,0,0,0,0,0,0,1,0,1,1
CUST3293,1,18000,114000.0,147140.0,5.0,0,0,122.7333333,2,13,35.24522428,0.0,323448.0765,0.8971047981514204,0,0,0,0,0,0,1,0,1,1
CUST3294,0,18000,50409.0,78404.0,9.0,0,0,191.2820789,0,42,39.48302397,0.0,127672.5917,0.8725192592214683,0,0,0,1,0,0,0,1,0,1
CUST3295,0,18000,54196.0,71412.0,10.0,0,0,189.8742704,1,42,37.3521051,0.0,145094.9012,1.0109785470229093,0,0,0,1,0,0,0,1,0,1
CUST3296,0,18000,41814.0,62845.0,27.0,0,0,244.8818599,0,14,23.53704523,0.0,177651.8658,0.9517702283395656,1,0,0,0,0,0,1,0,1,0
